"t","x","exp","diff","y"
11.341440852493474,1.0172957475884017,"5,5,5,5",-1.0143224889090354,0.0029732586793662498
11.405512391779308,1.400054272901511,"5,5,5,5",-1.3968856306896282,0.003168642211882828
11.455762727985292,1.798413669378329,"5,5,5,5",-1.7947377442909918,0.003675925087337246
11.497655333947135,2.215581796632232,"5,5,5,5",-2.2110494737414803,0.004532322890751603
11.53652109329355,2.6880957967332906,"5,5,5,5",-2.682094930690061,0.006000866043229518
11.566814590085276,3.12443228986138,"5,5,5,5",-3.1164292913095393,0.008002998551840486
11.596105348140402,3.612189577673729,"5,5,5,5",-3.6008783588300455,0.011311218843683739
11.621587677263808,4.095944263403044,"5,5,5,5",-4.079683080548462,0.016261182854581738
11.644927653314904,4.592332962970055,"5,5,5,5",-4.568322846735231,0.024010116234823742
11.665892267551362,5.084147857797232,"5,5,5,5",-5.048261198342715,0.03588665945451755
11.685015930276748,5.570660590369703,"5,5,5,5",-5.516400198790683,0.05426039157901941
11.702412921516583,6.041553079749996,"5,5,5,5",-5.959151440781653,0.08240163896834313
11.718408652186998,6.49135469161674,"5,5,5,5",-6.365810081597367,0.12554461001937298
11.733209286661323,6.909859632904667,"5,5,5,5",-6.718436358862538,0.19142327404212867
11.747050759838848,7.284243850241523,"5,5,5,5",-6.992305772546371,0.29193807769515273
11.760152985145982,7.594884012259314,"5,5,5,5",-7.149620824285541,0.44526318797377284
11.772774761641815,7.811857668010683,"5,5,5,5",-7.13178513140913,0.680072536601553
11.785274270986301,7.88607327083816,"5,5,5,5",-6.841785482504595,1.0442877883335644
11.798403299199895,7.722911986950651,"5,5,5,5",-6.088049222885227,1.6348627640654236
11.811241279136622,7.2268734029355945,"5,5,5,5",-4.744746359174308,2.4821270437612863
11.822456196643419,6.478269600683881,"5,5,5,5",-3.027367292571412,3.4509023081124695
11.83375174270996,5.4669691933504385,"5,5,5,5",-0.8926905246491028,4.574278668701336
11.845587839024175,4.271043680837662,"5,5,5,5",1.4814826651474675,5.75252634598513
11.860374182040639,2.8683206128606047,"5,5,5,5",4.077286997211593,6.945607610072198
11.870753572356254,2.074946787729386,"5,5,5,5",5.415785019412459,7.490731807141844
11.882271386221605,1.4129431625014954,"5,5,5,5",6.39722242563462,7.810165588136115
11.893371288687337,0.9653879133400557,"5,5,5,5",6.921072488788809,7.886460402128865
11.906208097556227,0.6222433881660285,"5,5,5,5",7.153884109423524,7.7761274975895525
11.917154062164567,0.4316924308443668,"5,5,5,5",7.143056332925937,7.574748763770304
11.92849698003964,0.29956328537077015,"5,5,5,5",7.0056166988193045,7.305179984190075
11.939369908329219,0.21430160735499032,"5,5,5,5",6.800606154835409,7.014907762190399
11.950419277198701,0.15503207226049132,"5,5,5,5",6.550205548832843,6.705237621093334
11.961472073745304,0.11409504307882015,"5,5,5,5",6.277553881349504,6.391648924428324
11.97275219176339,0.08493821538193456,"5,5,5,5",5.989899397812497,6.074837613194432
11.984267599724715,0.0639995528224169,"5,5,5,5",5.695385522704557,5.759385075526974
11.99613018876769,0.048713736402934776,"5,5,5,5",5.397030640200516,5.44574437660345
12.008395952759788,0.037446625757938626,"5,5,5,5",5.097801823778149,5.135248449536088
12.021150905071233,0.029051838131707017,"5,5,5,5",4.799077316543682,4.8281291546753895
12.034470276106552,0.02274503291010979,"5,5,5,5",4.502064238943564,4.524809271853674
12.048443107210437,0.017969278350442323,"5,5,5,5",4.207475120117969,4.225444398468412
12.063163283826356,0.014328639121129232,"5,5,5,5",3.9159287083105276,3.930257347431657
12.078738396929365,0.011536682724227289,"5,5,5,5",3.627906317805167,3.6394430005293943
12.095244712032425,0.009389867481002501,"5,5,5,5",3.344624340910758,3.3540142083917606
12.11281219342811,0.00773165261121727,"5,5,5,5",3.066541741095449,3.074273393706666
12.131586047314226,0.006447227111981007,"5,5,5,5",2.794230942578841,2.800678169690822
12.151742472189428,0.005451275377106846,"5,5,5,5",2.5282378141799406,2.5336890895570474
12.17348920194162,0.0046807670410865245,"5,5,5,5",2.269207692040773,2.2738884590818595
12.197076215916502,0.004089276964913272,"5,5,5,5",2.0178792480302294,2.0219685249951427
12.222803343494096,0.0036432558773635076,"5,5,5,5",1.7751438333783005,1.778787089255664
12.251031903155969,0.0033194878343579095,"5,5,5,5",1.5420748311166415,1.5453943189509993
12.282195322351587,0.003103694364341168,"5,5,5,5",1.319975368729677,1.3230790630940181
12.316807044144385,0.002990202479133075,"5,5,5,5",1.1104228783328987,1.1134130808120317
12.355452861537275,0.00298284403288087,"5,5,5,5",0.9153263972097431,0.9183092412426239
12.398737891786954,0.003097305752385185,"5,5,5,5",0.7369909641507185,0.7400882699031037
12.447344832615626,0.003366341444312642,"5,5,5,5",0.5775029281691976,0.5808692696135103
12.500366584540073,0.0038328239147971594,"5,5,5,5",0.442194592456638,0.44602741637143517
12.556551578875162,0.004550457891339361,"5,5,5,5",0.33263905749503564,0.337189515386375
12.615455717467182,0.005605048796051669,"5,5,5,5",0.2459430922100655,0.25154814100611717
12.676456031712814,0.007116968394941381,"5,5,5,5",0.17866762908938758,0.18578459748432896
12.73921926204902,0.009264535287729098,"5,5,5,5",0.1268307840096914,0.1360953192974205
12.803400126863567,0.012300887180957244,"5,5,5,5",0.08677834658645846,0.0990792337674157
12.86877385906939,0.016590712265962763,"5,5,5,5",0.0552012309689892,0.07179194323495196
12.935146636337416,0.02265444364369676,"5,5,5,5",0.029198105898038562,0.05185254954173532
13.002391163333519,0.031239800720530807,"5,5,5,5",0.006142646599603334,0.03738244732013414
13.070421601957042,0.04342269772267777,"5,5,5,5",-0.016481129249534193,0.026941568473143575
13.139204397622523,0.06076218716523542,"5,5,5,5",-0.04131815681486571,0.019444030350369703
