"t","x","exp","diff","y"
15.873577875997507,0.06619390330568804,"plot3",4.812581611080778,4.878775514386466
15.945410903629298,0.06831676312393031,"plot3",4.188185574377033,4.256502337500963
16.023679565027077,0.07413382702189104,"plot3",3.5960310134019666,3.670164840423858
16.107760988637974,0.08484978524678986,"plot3",3.0483271508046177,3.1331769360514077
16.196198827366096,0.10227021359109989,"plot3",2.555546483255136,2.657816696846236
16.287317344911756,0.12904820518919655,"plot3",2.1210131131335435,2.25006131832274
16.379794884494185,0.16914870875938126,"plot3",1.739711210014139,1.9088599187735202
16.47275906122059,0.22851101581762612,"plot3",1.4006044101381483,1.6291154259557745
16.565720713571675,0.31600683176307415,"plot3",1.0884957318312554,1.4045025635943296
16.658490636256005,0.4448659624492375,"plot3",0.7845024875923361,1.2293684500415736
16.75113971654819,0.6348698732473896,"plot3",0.4651997735205622,1.1000696467679518
16.84399665135439,0.9157697923293506,"plot3",0.10075565030073363,1.0165254426300843
16.937556272677643,1.3318715952029558,"plot3",-0.34662255810664666,0.9852490370963092
17.0308639391775,1.9347443168918508,"plot3",-0.9098396857193991,1.0249046311724517
17.113644377901817,2.6764196097030566,"plot3",-1.52254845335312,1.1538711563499366
17.18812741602171,3.5349292628112012,"plot3",-2.130707042837738,1.4042222199734635
17.254575191757233,4.4326095928493405,"plot3",-2.605165006383079,1.8274445864662616
17.315305160102323,5.273154031289045,"plot3",-2.7538827833273603,2.519271247961685
17.373321052338262,5.9088068572040235,"plot3",-2.2519373898196315,3.656869467384392
17.425785307851633,6.0911411747183815,"plot3",-0.7940179888326178,5.297123185885764
17.471745887498418,5.750415115493798,"plot3",1.5388660739535727,7.289281189447371
17.51332592114968,5.006462127455623,"plot3",4.392614788345891,9.399076915801514
17.555604011599414,3.9731263330643367,"plot3",7.518667508785495,11.491793841849832
17.60069821858544,2.8441874488962977,"plot3",10.371355807596622,13.21554325649292
17.6362320698625,2.0905523041865726,"plot3",11.938409757423262,14.028962061609835
17.67344043124115,1.482291746280847,"plot3",12.893423347689943,14.37571509397079
17.710392082203125,1.048448570827273,"plot3",13.262986887947065,14.311435458774339
17.75273273079162,0.7124445972837394,"plot3",13.182372743328465,13.894817340612205
17.79227932863526,0.5068328790999609,"plot3",12.798509812974444,13.305342692074404
17.831511057329433,0.37077921482513576,"plot3",12.248882792929198,12.619662007754334
17.870679219402223,0.2790410946847677,"plot3",11.612587366436893,11.89162846112166
17.910547972468418,0.2151983296952019,"plot3",10.927177989707959,11.14237631940316
17.951473573817346,0.169983584111181,"plot3",10.217917652408138,10.387901236519319
17.993843039311972,0.13747673669051513,"plot3",9.499528210445202,9.637004947135717
18.037967397923936,0.11390403829003823,"plot3",8.782377794685006,8.896281832975044
18.08439639745764,0.09669791772162407,"plot3",8.07005857673025,8.166756494451874
18.13362137522544,0.08423216510469628,"plot3",7.366194867981571,7.450427033086267
18.18625614065579,0.07544165335482975,"plot3",6.672782314562555,6.748223967917385
18.242958933068678,0.06968730154230687,"plot3",5.992208029790911,6.061895331333218
18.304465559828756,0.06666189457748559,"plot3",5.32728098915872,5.393942883736206
18.371489577975332,0.06637384564844545,"plot3",4.682427392004757,4.748801237653202
18.444533288135123,0.06917459285154876,"plot3",4.0646462831546915,4.13382087600624
18.524068057665563,0.07587427853231202,"plot3",3.4805171820526684,3.5563914605849805
18.609123869428355,0.08777842414766775,"plot3",2.943602463756534,3.0313808879042017
18.698220655659124,0.10684695322739775,"plot3",2.4627395939855807,2.5695865472129786
18.789682614444978,0.13594664558790157,"plot3",2.039745997053843,2.1756926426417444
18.882302738453582,0.17938664653037917,"plot3",1.6680843654095439,1.8474710119399231
18.975282143425115,0.24360518540830503,"plot3",1.3358297865005155,1.5794349719088205
19.068202746346138,0.3382231309094899,"plot3",1.0270389465530123,1.3652620774625022
19.16092674687804,0.47758306331215683,"plot3",0.7220341623335776,1.1996172256457345
19.253577290359612,0.6831572627576545,"plot3",0.3962728609899051,1.0794301237475596
19.34653357275496,0.9872645500614421,"plot3",0.01836682270841461,1.0056313727698567
19.440246813913692,1.4374151935319852,"plot3",-0.450708851335363,0.9867063421966222
19.532779073562565,2.079741225078987,"plot3",-1.0357635722026082,1.0439776528763787
19.613361465743353,2.845666268751301,"plot3",-1.6514815063973445,1.1941847623539563
19.686333592485333,3.722402143325517,"plot3",-2.246185170368702,1.476216972956815
19.7513566170065,4.61703528843864,"plot3",-2.671355657168128,1.9456796312705118
19.811263226190007,5.429720093695892,"plot3",-2.7170508647276024,2.712669228968289
19.869171513678022,5.994519772717591,"plot3",-2.016145537694129,3.9783742350234617
19.919856855285254,6.05965319632952,"plot3",-0.356459971009107,5.703193225320413
19.962421027084652,5.652384638709391,"plot3",1.9782712943227416,7.630655933032132
20.0,4.939967333775262,"plot3",4.61345309816359,9.553420431938852
